label,query_sha256,raw_votable_sha256,row_count,overflow,cached,query_file,raw_file
plate_exposures_0067_v077a,25868d87fae379836b8f5b519f00959bbdf5ddf87af78cb684d5bedd1fa6660c,0cd5c1bd82a9b66071abe0ecb2fa43a139881345a1ae0d629b5d9caf3e207a6c,93,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0067_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0067_v077a.vot
plate_exposures_0068_v077a,737e29428c816920785d4c1a81512fafab2a3eadb0c02d159a49b01a7be1379d,f2f02075315d03af6868e0e0691ba7a2c55f20a27728ddb7e7e56ef9ff88e740,95,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0068_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0068_v077a.vot
plate_exposures_0069_v077a,6a034351808a4983b114ac2f5e71541111e77b9ab0a6d825e3a149da5f029a1c,3aff40069902c00da7cb38feabc2bacab0df7f1ec35e9625d97971104d7adc0c,99,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0069_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0069_v077a.vot
plate_exposures_0070_v077a,ee01ce0c4f575346b8a27c5f6f312e64cb83df2071b988b8229c8065a50a468d,6914393f9e22404aefe4aee69451fe51827ea8b869b11210050e1c7effebe85c,93,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0070_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0070_v077a.vot
plate_exposures_0071_v077a,90e95ce73c9b24f6b3980111bfea9e8e9c7bb4654f707783401e43da1883f218,d02a7fc5a7191aaa76e37e1f62925b8265ce07bca113aff091ea1911944ad1b8,104,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0071_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0071_v077a.vot
plate_exposures_0072_v077a,13974617196e451fc12087b0e7115548e728f2e33b9430794269b009f71c3784,fd43eedca37e0d714b56fab5fff93f407bce581a4d882b673bdc7d5fc240737b,137,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0072_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0072_v077a.vot
plate_exposures_0073_v077a,3563b4fcb5a81a738198248cc13a0d2678730ad4a08798587202babdb3792e19,c24a958debd97fa1ababf6ef0b3130ec84a8384549e074c925a084ee3581a30f,59,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0073_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0073_v077a.vot
plate_exposures_0074_v077a,b425e6dceacdd533dc855fa2568166ac2a827e7d48ca1df9c9bcbb310b0ed49b,bc1168244e8f0fdb4980d8e4264c323d4e22b49d42bba05dd993c10b905d1e69,62,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0074_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0074_v077a.vot
plate_exposures_0075_v077a,16450db7451dfb6837fe3180167714d86c23a6253419829364be68f739e11719,70e923c6b729c5a0dfa37bcb79fea968809bf7a18d4b95c9f90b32c067acfdf8,73,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0075_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0075_v077a.vot
plate_exposures_0076_v077a,3500da14b7aaa669a9082598b158dc0879a645f4b6cec58c6855f76f75c15a23,7a4ef64ce05599356be0bc768bf44c155892008e5e2856f7b540a424a87956a0,60,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0076_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0076_v077a.vot
plate_exposures_0077_v077a,ed7c0fc4798175d9cd5c2c4853f143a254ed750450b65c0bccb26202ed571d58,350f2263ae73be6b6d363730b33143e49feb916576f215417c7ea1e2f1278aa9,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0077_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0077_v077a.vot
plate_exposures_0078_v077a,1c81c86a0e04efe2df4f415f0c39e4fde3bea8dcfa5b03eb5d9b8dea304f4857,2926251706de7eba3d80ee32bd5810c2d8b1bb722343d42ec8f0701644f326a2,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0078_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0078_v077a.vot
plate_exposures_0079_v077a,511646ca1f8eb3c52dc5fbd53afc5b162e74e139ca65860af5944745eb7fbcee,db9e0f33c97d771cde2064b06e010c160eccc6004cfa840676c328506b1b2e93,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0079_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0079_v077a.vot
plate_exposures_0080_v077a,6060aa326df1cf90f880adc77bf6918b630f8146909cd3e454387df3af6132ab,94e786c1990713d62af7fa54e14a98956f66069d35cefd0f5224c60c860fdf42,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0080_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0080_v077a.vot
plate_exposures_0081_v077a,3a95e6d6109607213b74e8ac00bfdff7aaa920cab63b18c65f1fc1e5f62a3eed,b934b781fb0f80bfc36ca6a0f59548518f09d3e4f8271c3538b0a522cd011d79,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0081_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0081_v077a.vot
plate_exposures_0082_v077a,4fe6b1bcbecbe3961e04a922744f89c1de384ca68f3bc913f5658be94feb870a,e92c978da4c895b43bbc94e7de6486b2394c4d20fdcaaba3c3afb2cd0e88095b,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0082_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0082_v077a.vot
plate_exposures_0083_v077a,a30ad4820337e99bc9eee7c20d2210fb3b8b55bb5047da52d8460fdc446388b3,6e27a5d736222fafae92a3588dbb6fac911272189eb5d3d91f518c1c895eac6d,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0083_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0083_v077a.vot
plate_exposures_0084_v077a,77fc2e1aaf34bcb346fef0b5ffa342c7f9bc8e7718f845e532f9e2348d140391,1c12832d1e50cde25ed9dd1d693d428528d68f8e82b816be9f50afb7341072a6,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0084_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0084_v077a.vot
plate_exposures_0085_v077a,4c1fde64a0d0a4b9f504525bd50cccdcd3554f2c91bbfb75529c2d706b515e5f,3d40bf9c2bc431b0ceece6eab15cab6911ab64e9222a32a87500a78768f74606,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0085_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0085_v077a.vot
plate_exposures_0086_v077a,4cceaff07ab3f50acfa0274d7150a209c27bca4433cec63068bbcea19787fdb4,93024f719ebf29b896f16cfa62030b2eb3a8b2bbc27256a919c4f571f83a8094,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0086_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0086_v077a.vot
plate_exposures_0087_v077a,cbddd66ffe370abc4e6676720c44a745d6515df794f39747591645bb6271e01b,9709fe0fe0539031cc6747c27aa8873456aec8b6901065d76767f7d2f37dbc3f,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0087_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0087_v077a.vot
plate_exposures_0088_v077a,ed0d75cce3d6f18dbc20140154726b329aafb8b3e03485ac06ce1d9f49f249d3,91b55194574a30166ca0857797ba27eb66044a4d3a3f10e28f0e5bac9baaca65,74,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0088_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0088_v077a.vot
plate_exposures_0089_v077a,abe46fcbcc4fb76f8a00d88e8bb0f271091494c24fd0d58ba9238f1af380a452,5827e804ca0e2e2fa3a58e97ca76cd0bd890eb4caf70c969b2655d7b6a2bfc67,80,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0089_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0089_v077a.vot
plate_exposures_0090_v077a,cbc477e4530f9fd5f25055fc4f9172162f4fb97af06a0b7c019d1aebb509917d,f9a86d609afc8c2eb315bec274ca784f6d4f61313046d01e48bc9ea79b1d2ad6,54,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0090_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0090_v077a.vot
plate_exposures_0091_v077a,f2914e383bf38caa3a6c3087aa3e1fdbeb4c0a33d38a3ecf77777e78a0c831dd,62a8d964a3aa599f589520852a9cf815e866eab8f2f1ab3a320f99a7714caf09,53,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0091_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0091_v077a.vot
plate_exposures_0092_v077a,9f64dee0c01db55ff159423499033e4ed4fc375e30fff432c7a9a15e4f836ecb,1e08d15e89d30923e76ac2028636d88c3b95d3570e7aa2c07f15a12ed651ab8b,83,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0092_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0092_v077a.vot
plate_exposures_0093_v077a,f1ae109d4ff2c0b8adb3cd6beecffae146e6a69128a433afa89f69946982d1e2,97ed64ae42920a35fd73b2640852bf0403ac29b1e72251bbe6c66ef72bbd7ee8,71,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0093_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0093_v077a.vot
plate_exposures_0094_v077a,9875813a80adb7e2da45ebff9a331ea91ad238ba3320a6022ddd489b073413d3,8160801a2baff8df30d22106b0660a068eea90267ffc6295be3a955862b83fac,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0094_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0094_v077a.vot
plate_exposures_0095_v077a,f1ab940ac9b9bfd7b9ac655b6236a687ec3f8bc8427a178b8f8dfbdb8147a540,13b09c5b4c5557ca3008c321f8810acbc17200d27c87f1e2aa5fb4ad953117ff,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0095_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0095_v077a.vot
plate_exposures_0096_v077a,4504b4749945a6bdfd98503d054553c0f8355d9cf8444bf8cb18dcd31df8d3f4,0899aacbb7f22d970866e2643efa78db4199fb8d4dd2cb791e79eba8aa5cdb58,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0096_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0096_v077a.vot
plate_exposures_0097_v077a,97987b0fbc4aec76f0608e696d4910e04fa513304b23a06634a7033899aaae4d,fd911631851ef89061f375b51341717479f0a9f5d4ae8a50c7a638c98b2c63c4,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0097_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0097_v077a.vot
plate_exposures_0098_v077a,732df58908b99491ee0104f037352e3f82e001d01921514a27c8d2c0a4f794c0,5c97988d2a6aea66f334e029ec3676d78655527dd8b4147bb47b599043c9979c,53,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0098_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0098_v077a.vot
plate_exposures_0099_v077a,0cca70d2b17a6b7d5ed061f8559e3cee7913fa798cfd5fe22b98f39a9a12e07a,43b1801f519c9b0c51bc3d8e289dcd7433c5c6efda2b3f28663f205db3b128b1,100,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0099_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0099_v077a.vot
plate_exposures_0100_v077a,a1e63f5250418f3d8c2919d610c30485726eed0c51e034012fd2e2113ec541c0,d21aed77a4e3e98b5a5c6ced4b35dcbfe96ba6adb63765cdae4ba8fda036af83,100,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0100_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0100_v077a.vot
plate_exposures_0101_v077a,e2e41defd31de66b48cd42e2a3c6a21a20b7565bf36fcf83f5c4e05b8d9051be,5ffecbabf603ec63083cfaf92576f2a14d647672b4a36930648489f9017c53be,98,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0101_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0101_v077a.vot
plate_exposures_0102_v077a,0120013ad67f7799805035cdb94d123e70f16e0984bbd3f540416358143ce549,ff505645771d5e8311502b9dc83dafa1b53dc7b850569b2b664bbb3f171ff8d5,128,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0102_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0102_v077a.vot
plate_exposures_0103_v077a,d798d4a20a39c4ae29fc12e0dccc9dcbacf9ebffe2974cf212965ce6dd78db4a,bf0c3707fe8a49b9688fd9ab44e35de33dd7e08479d5f325a77e53fcaaf4f3ca,100,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0103_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0103_v077a.vot
plate_exposures_0104_v077a,d9e5fbc4c4fc7a7758c213d70b8810496f3d8e13db143dd513b17ebf44d26366,5632177b0d63ee55cdac1e32249234e9f897032674290271f1f6c94c988a09fb,123,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0104_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0104_v077a.vot
plate_exposures_0105_v077a,7395573be67ec6c6b7fb8a4b33cad28e7b4c71b63bebc2de6da350adbd3f2919,da56b680506d07084ef99522442ed75917f612579dd6dfdba9d70aa3942add7f,57,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0105_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0105_v077a.vot
plate_exposures_0106_v077a,cf5b5060a615e68e48edfa107b66c7cdfed0a60437de0b123c8992174ff698f7,bb11083fff7edbc39f973196e99e9e7a7846d1e07d62a920e8142566711aba41,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0106_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0106_v077a.vot
plate_exposures_0107_v077a,c36104fa1a8a1098e4c75cfef8c250a7e798c07feca4bb84412510b1daf2392a,7efc9ce28b6d626e66ff09d23e47bdcdc7f5113b29322a6dda52f85f0d8361cf,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0107_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0107_v077a.vot
plate_exposures_0108_v077a,d978596e454e91b067db42878ca1bc93be480cabab68126e3982a916ab4294e8,96c3591c007e946ab5352cdf636723fc3dd0372a2256ad4161d8e0acbda53d68,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0108_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0108_v077a.vot
plate_exposures_0109_v077a,c0046f36414e3ff7d6fbe8ee908c15ffd5d2fdbac0261a8203a3d148b3d033f0,ac2febb2a635dc450a23a476e4068fbebcfa9ffe54e7e6905cc9469c5c36b588,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0109_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0109_v077a.vot
plate_exposures_0110_v077a,fc4d9f3cce41a36e9876e5041cc68ab384714e681b5a0069df53f039b568c47d,bc4ac069c7824522842be154a2b878e63fa24e23553009dab023419cfa907557,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0110_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0110_v077a.vot
plate_exposures_0111_v077a,550bdd33cc88ebd7e349a5586aeb50e3c28d748a82b1e2e8f519f43678c663d2,2f0defa4fb6556ef4e0e53a0dd5ccd1a387cd4f3433f71f23c9a797be7a7cf5c,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0111_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0111_v077a.vot
plate_exposures_0112_v077a,cf592de74f008c1f54879c4137e270e97b3758541c25b2799d483fc42f1b3d6e,cc1b132d883d17dc4576436475e04bf8e80a2132fc2b6314af71a886edead3ae,77,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0112_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0112_v077a.vot
plate_exposures_0113_v077a,7dc39e2ceb733231b186cb90a86d6b24422b8793d3a7e3c231f905ac35b579da,fecf95f073acdeea1731e6344dcd92485f1211d4b964f27b5b43485a1943ca5e,61,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0113_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0113_v077a.vot
plate_exposures_0114_v077a,3d9ec5457c55a535e3e2e97795e7d64a46e0eab14c37049ac1b95edff8972e21,afa5e272fe7e2bd485ac22231f7c7202e42bff345bcdc57057525e3f208e9280,140,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0114_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0114_v077a.vot
plate_exposures_0115_v077a,4b3f8f51a99248cff598199fa11e00a2f2b2ace6d27bd9d2e01409a34b707b44,903a89850f2164cb1227e439c6d8d84de27938c95770e831eed8bfc60a91af82,122,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0115_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0115_v077a.vot
plate_exposures_0116_v077a,cecf597b11b60e7941043c4416e276e64e014f3c835e5518a6a5153bcd288484,c0e7811adbeda0e55599df5ff1d049cbff53e6bfd35142f0abb9c0f4ccfb17ab,145,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0116_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0116_v077a.vot
plate_exposures_0117_v077a,27b352860b2bdb1a0d209294ce1a3d57aa2cb8dcadf5e6d4bf47260347df8e9a,afc6ce92d151d6200dba2e5abb1f4a64f7480bc7adb87148b67602d97d943ec0,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0117_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0117_v077a.vot
plate_exposures_0118_v077a,bef9bfbd862a68b811b45073d80a7ceeca691e76b2f722b65c4a7328438586d0,702f2d8684602c89806736b02779fbe7a57dcdd1c241746913c2181f21c03ee9,76,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0118_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0118_v077a.vot
plate_exposures_0119_v077a,77bc09df6c36c0436602a532e0e3ae951d5550ee7fc2ceadec4fce702935c2c6,92079d8ff64ef887346b36beb60f0ddfc7a2d7d30b6f688c4dbc12658cac3bcb,53,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0119_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0119_v077a.vot
plate_exposures_0120_v077a,3e321eb047fb580ee577f92e87d5007fdb024c5b6f92ae97be5fb3056a5adf2b,22714a96ac8a151ba927cdca4375ebff4e74782dd0c1a848f7dd9a85274193ba,100,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0120_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0120_v077a.vot
plate_exposures_0121_v077a,74f021c0ec597adea59cfd97605b7b2e7d8266e7a5cfa51aefbcb192dc8f271f,5b785ac4ae486f9ec44bdbeb8375b71cd5bca3eb43ea73e64da6ed18da4a865e,117,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0121_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0121_v077a.vot
plate_exposures_0122_v077a,d724a3577795ea517a02f7761c8db3f3c1f214659426857b7634a07be03f4969,4ac034f3f6da2d50d97da71b4ccd2c51ff13589ba32222c04bfbf883520304dd,131,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0122_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0122_v077a.vot
plate_exposures_0123_v077a,17be95edb52abcde245a4863d334f38dfe862faca2b56969e13d253881ce7d97,45da7f5c9b180303d12eba7dcaa82336725bb9feb5f683b5fce6c3faf1b7ddc2,67,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0123_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0123_v077a.vot
plate_exposures_0124_v077a,86e4f8f8a0eb2694c0ce9a9ec782c9198560f744cfb8e46cbad477ab61801f81,05535129549f7e535da9048a91f3e3ae0a91ccf24d3c204c13fff9049d9ca457,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0124_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0124_v077a.vot
plate_exposures_0125_v077a,78823932eb21f2ecb2271962aab8603090883f404c54d55b0fd7e18abc17f3d5,7570125b7a9dcaa8bd5967062dcc1b83001cfccd723da60641a365efb82da6d1,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0125_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0125_v077a.vot
plate_exposures_0126_v077a,d84bec49e04019df6b28329c77e2b7404d56fbad852af62f2818cdfa3f978c7b,ac769e850b0547a6c46075961b801b92e1078bea30c7d34bcecf802638cbdadd,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0126_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0126_v077a.vot
plate_exposures_0127_v077a,5cbb0cc2b5518ecaa75a03dc2b09f301e189f515a5f6fb59e6a06b5e1c6dba53,7c0a0e7bb5ec662c9746ce0b8b75a2b3271de8ac3e44e9a932c7065d727f9cf6,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0127_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0127_v077a.vot
plate_exposures_0128_v077a,e53bdf627aee76ab2f2c5f5467065249282574f389fc3d3ef371de944e2f7ae1,1494873081605a43ace162e98ce0cfdef04cd8ac33a4ff68e5b0262c64674297,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0128_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0128_v077a.vot
plate_exposures_0129_v077a,13c79a0e2e04607f63148cd392de73acc06f2d1505e9fd592c9abd6b59d7851a,82650fae94c1a6b80d973fe5d53b8a5d5d7ce6d087d4df749349e4b7679c92bd,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0129_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0129_v077a.vot
plate_exposures_0130_v077a,6d91edb03a5c9c7ad89e2d356d4e999acf5d6ee617e2623a7c4948e69470b199,84fb7cadb527a91d6f7b6447706aa4c14a38580521aa9347c593485655d8839f,59,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0130_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0130_v077a.vot
plate_exposures_0131_v077a,50854e484900495250b707f26ad7004ccdb66e88f30b497d0aefcc228caabd59,e0626c9af02bc7dea6f84b255a5d550f501a5751aa5dfdcf045ef48f8671e018,69,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0131_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0131_v077a.vot
plate_exposures_0132_v077a,2b55d89f7f575d487c04e5bc1475a7ab2c7ab6fc367f7de69e83500d01eefc78,2ee918ae3755605f7ab10f50fae214a395716818b7b23970a2020181a10c2ffa,89,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0132_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0132_v077a.vot
plate_exposures_0133_v077a,369232334082744e720af5f8053781286929f19a9648e91497346dd39a4b4cd3,8e8e6073160dce0870046fc3f68e8df3fb5b0984127036cb79f056a12f3d2f9b,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0133_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0133_v077a.vot
plate_exposures_0134_v077a,ae8b79040405742fe50d31ee74057c1b9443923e52d9576544e96de87e1926fa,7058c1b30ac4bc7a92a5b73cdec0dbdd8c0cb11308053134754fe607e9589efa,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0134_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0134_v077a.vot
plate_exposures_0135_v077a,6e309af3f3f4e922f261a29efaab08980178979f7a0dcf1b146efaee97bf3fb0,b253da52f1a05e463dd93429a055b8aaa8eb4ff62ede9e3234768b6cd8af54d3,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0135_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0135_v077a.vot
plate_exposures_0136_v077a,726c3b5739771bef883c41424a414e581f409cf696c8e6865881df080366d394,7313296d0fb170174cac4a9dd2e1dab537cbc6562b6d0b125a33cd4ce9096260,50,False,False,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0136_v077a.adql,results/pair17_applause_independent_plate_opportunity_census_v077a/cache/plate_exposures_0136_v077a.vot
